Day,Month,Year,S&P500,Open,High,Low,Change %
1,12,2009,1824.54,"1,824.54","1,824.54","1,824.54",1.21%
2,12,2009,1825.4,"1,825.40","1,825.40","1,825.40",0.05%
3,12,2009,1810.13,"1,810.13","1,810.13","1,810.13",-0.84%
4,12,2009,1820.11,"1,820.11","1,820.11","1,820.11",0.55%
7,12,2009,1815.7,"1,815.70","1,815.70","1,815.70",-0.24%
8,12,2009,1797.31,"1,797.31","1,797.31","1,797.31",-1.01%
9,12,2009,1804.1,"1,804.10","1,804.10","1,804.10",0.38%
10,12,2009,1814.81,"1,814.81","1,814.81","1,814.81",0.59%
11,12,2009,1821.8,"1,821.80","1,821.80","1,821.80",0.39%
14,12,2009,1834.55,"1,834.55","1,834.55","1,834.55",0.70%
15,12,2009,1824.37,"1,824.37","1,824.37","1,824.37",-0.56%
16,12,2009,1826.45,"1,826.45","1,826.45","1,826.45",0.11%
17,12,2009,1804.96,"1,804.96","1,804.96","1,804.96",-1.18%
18,12,2009,1815.5,"1,815.50","1,815.50","1,815.50",0.58%
21,12,2009,1834.59,"1,834.59","1,834.59","1,834.59",1.05%
22,12,2009,1841.17,"1,841.17","1,841.17","1,841.17",0.36%
23,12,2009,1845.8,"1,845.80","1,845.80","1,845.80",0.25%
24,12,2009,1855.5,"1,855.50","1,855.50","1,855.50",0.53%
28,12,2009,1857.89,"1,857.89","1,857.89","1,857.89",0.13%
29,12,2009,1855.61,"1,855.61","1,855.61","1,855.61",-0.12%
30,12,2009,1856.14,"1,856.14","1,856.14","1,856.14",0.03%
31,12,2009,1837.5,"1,837.50","1,837.50","1,837.50",-1.00%
4,1,2010,1867.06,"1,867.06","1,867.06","1,867.06",1.61%
5,1,2010,1872.9,"1,872.90","1,872.90","1,872.90",0.31%
6,1,2010,1874.73,"1,874.73","1,874.73","1,874.73",0.10%
7,1,2010,1882.34,"1,882.34","1,882.34","1,882.34",0.41%
8,1,2010,1887.77,"1,887.77","1,887.77","1,887.77",0.29%
11,1,2010,1891.06,"1,891.06","1,891.06","1,891.06",0.17%
12,1,2010,1873.32,"1,873.32","1,873.32","1,873.32",-0.94%
13,1,2010,1889.1,"1,889.10","1,889.10","1,889.10",0.84%
14,1,2010,1893.72,"1,893.72","1,893.72","1,893.72",0.24%
15,1,2010,1873.3,"1,873.30","1,873.30","1,873.30",-1.08%
19,1,2010,1896.72,"1,896.72","1,896.72","1,896.72",1.25%
20,1,2010,1876.9,"1,876.90","1,876.90","1,876.90",-1.04%
21,1,2010,1841.39,"1,841.39","1,841.39","1,841.39",-1.89%
22,1,2010,1800.61,"1,800.61","1,800.61","1,800.61",-2.21%
25,1,2010,1808.93,"1,808.93","1,808.93","1,808.93",0.46%
26,1,2010,1801.34,"1,801.34","1,801.34","1,801.34",-0.42%
27,1,2010,1810.21,"1,810.21","1,810.21","1,810.21",0.49%
28,1,2010,1788.97,"1,788.97","1,788.97","1,788.97",-1.17%
29,1,2010,1771.4,"1,771.40","1,771.40","1,771.40",-0.98%
1,2,2010,1796.67,"1,796.67","1,796.67","1,796.67",1.43%
2,2,2010,1819.99,"1,819.99","1,819.99","1,819.99",1.30%
3,2,2010,1810.64,"1,810.64","1,810.64","1,810.64",-0.51%
4,2,2010,1754.3,"1,754.30","1,754.30","1,754.30",-3.11%
5,2,2010,1759.38,"1,759.38","1,759.38","1,759.38",0.29%
8,2,2010,1744.37,"1,744.37","1,744.37","1,744.37",-0.85%
9,2,2010,1767.18,"1,767.18","1,767.18","1,767.18",1.31%
10,2,2010,1763.69,"1,763.69","1,763.69","1,763.69",-0.20%
11,2,2010,1781.01,"1,781.01","1,781.01","1,781.01",0.98%
12,2,2010,1776.5,"1,776.50","1,776.50","1,776.50",-0.25%
16,2,2010,1808.72,"1,808.72","1,808.72","1,808.72",1.81%
17,2,2010,1816.7,"1,816.70","1,816.70","1,816.70",0.44%
18,2,2010,1828.81,"1,828.81","1,828.81","1,828.81",0.67%
19,2,2010,1833.09,"1,833.09","1,833.09","1,833.09",0.23%
22,2,2010,1831.21,"1,831.21","1,831.21","1,831.21",-0.10%
23,2,2010,1809.05,"1,809.05","1,809.05","1,809.05",-1.21%
24,2,2010,1826.99,"1,826.99","1,826.99","1,826.99",0.99%
25,2,2010,1823.64,"1,823.64","1,823.64","1,823.64",-0.18%
26,2,2010,1826.27,"1,826.27","1,826.27","1,826.27",0.14%
1,3,2010,1844.87,"1,844.87","1,844.87","1,844.87",1.02%
2,3,2010,1849.17,"1,849.17","1,849.17","1,849.17",0.23%
3,3,2010,1850.24,"1,850.24","1,850.24","1,850.24",0.06%
4,3,2010,1857.2,"1,857.20","1,857.20","1,857.20",0.38%
5,3,2010,1883.28,"1,883.28","1,883.28","1,883.28",1.40%
8,3,2010,1883.29,"1,883.29","1,883.29","1,883.29",0.00%
9,3,2010,1886.6,"1,886.60","1,886.60","1,886.60",0.18%
10,3,2010,1895.38,"1,895.38","1,895.38","1,895.38",0.47%
11,3,2010,1903.68,"1,903.68","1,903.68","1,903.68",0.44%
12,3,2010,1903.29,"1,903.29","1,903.29","1,903.29",-0.02%
15,3,2010,1904.19,"1,904.19","1,904.19","1,904.19",0.05%
16,3,2010,1919.02,"1,919.02","1,919.02","1,919.02",0.78%
17,3,2010,1930.22,"1,930.22","1,930.22","1,930.22",0.58%
18,3,2010,1929.63,"1,929.63","1,929.63","1,929.63",-0.03%
19,3,2010,1919.8,"1,919.80","1,919.80","1,919.80",-0.51%
22,3,2010,1929.64,"1,929.64","1,929.64","1,929.64",0.51%
23,3,2010,1943.7,"1,943.70","1,943.70","1,943.70",0.73%
24,3,2010,1933.04,"1,933.04","1,933.04","1,933.04",-0.55%
25,3,2010,1929.75,"1,929.75","1,929.75","1,929.75",-0.17%
26,3,2010,1931.18,"1,931.18","1,931.18","1,931.18",0.07%
29,3,2010,1942.51,"1,942.51","1,942.51","1,942.51",0.59%
30,3,2010,1942.81,"1,942.81","1,942.81","1,942.81",0.02%
31,3,2010,1936.48,"1,936.48","1,936.48","1,936.48",-0.33%
1,4,2010,1950.91,"1,950.91","1,950.91","1,950.91",0.75%
5,4,2010,1966.44,"1,966.44","1,966.44","1,966.44",0.80%
6,4,2010,1969.76,"1,969.76","1,969.76","1,969.76",0.17%
7,4,2010,1959.04,"1,959.04","1,959.04","1,959.04",-0.54%
8,4,2010,1965.72,"1,965.72","1,965.72","1,965.72",0.34%
9,4,2010,1978.86,"1,978.86","1,978.86","1,978.86",0.67%
12,4,2010,1982.4,"1,982.40","1,982.40","1,982.40",0.18%
13,4,2010,1983.91,"1,983.91","1,983.91","1,983.91",0.08%
14,4,2010,2006.06,"2,006.06","2,006.06","2,006.06",1.12%
15,4,2010,2007.74,"2,007.74","2,007.74","2,007.74",0.08%
16,4,2010,1975.36,"1,975.36","1,975.36","1,975.36",-1.61%
19,4,2010,1984.32,"1,984.32","1,984.32","1,984.32",0.45%
20,4,2010,2000.33,"2,000.33","2,000.33","2,000.33",0.81%
21,4,2010,1998.31,"1,998.31","1,998.31","1,998.31",-0.10%
22,4,2010,2002.93,"2,002.93","2,002.93","2,002.93",0.23%
23,4,2010,2017.19,"2,017.19","2,017.19","2,017.19",0.71%
26,4,2010,2008.55,"2,008.55","2,008.55","2,008.55",-0.43%
27,4,2010,1961.6,"1,961.60","1,961.60","1,961.60",-2.34%
28,4,2010,1974.63,"1,974.63","1,974.63","1,974.63",0.66%
29,4,2010,2000.34,"2,000.34","2,000.34","2,000.34",1.30%
30,4,2010,1967.05,"1,967.05","1,967.05","1,967.05",-1.66%
3,5,2010,1992.87,"1,992.87","1,992.87","1,992.87",1.31%
4,5,2010,1945.37,"1,945.37","1,945.37","1,945.37",-2.38%
5,5,2010,1933.25,"1,933.25","1,933.25","1,933.25",-0.62%
6,5,2010,1870.95,"1,870.95","1,870.95","1,870.95",-3.22%
7,5,2010,1842.32,"1,842.32","1,842.32","1,842.32",-1.53%
10,5,2010,1923.39,"1,923.39","1,923.39","1,923.39",4.40%
11,5,2010,1917.25,"1,917.25","1,917.25","1,917.25",-0.32%
12,5,2010,1944.25,"1,944.25","1,944.25","1,944.25",1.41%
13,5,2010,1920.76,"1,920.76","1,920.76","1,920.76",-1.21%
14,5,2010,1884.67,"1,884.67","1,884.67","1,884.67",-1.88%
17,5,2010,1887.11,"1,887.11","1,887.11","1,887.11",0.13%
18,5,2010,1860.65,"1,860.65","1,860.65","1,860.65",-1.40%
19,5,2010,1851.28,"1,851.28","1,851.28","1,851.28",-0.50%
20,5,2010,1779.3,"1,779.30","1,779.30","1,779.30",-3.89%
21,5,2010,1806.05,"1,806.05","1,806.05","1,806.05",1.50%
24,5,2010,1782.77,"1,782.77","1,782.77","1,782.77",-1.29%
25,5,2010,1783.4,"1,783.40","1,783.40","1,783.40",0.04%
26,5,2010,1773.65,"1,773.65","1,773.65","1,773.65",-0.55%
27,5,2010,1832.61,"1,832.61","1,832.61","1,832.61",3.32%
28,5,2010,1809.98,"1,809.98","1,809.98","1,809.98",-1.23%
1,6,2010,1778.99,"1,778.99","1,778.99","1,778.99",-1.71%
2,6,2010,1825.25,"1,825.25","1,825.25","1,825.25",2.60%
3,6,2010,1832.72,"1,832.72","1,832.72","1,832.72",0.41%
4,6,2010,1769.72,"1,769.72","1,769.72","1,769.72",-3.44%
7,6,2010,1745.87,"1,745.87","1,745.87","1,745.87",-1.35%
8,6,2010,1765.29,"1,765.29","1,765.29","1,765.29",1.11%
9,6,2010,1754.91,"1,754.91","1,754.91","1,754.91",-0.59%
10,6,2010,1806.69,"1,806.69","1,806.69","1,806.69",2.95%
11,6,2010,1815.26,"1,815.26","1,815.26","1,815.26",0.47%
14,6,2010,1812.02,"1,812.02","1,812.02","1,812.02",-0.18%
15,6,2010,1854.61,"1,854.61","1,854.61","1,854.61",2.35%
16,6,2010,1853.62,"1,853.62","1,853.62","1,853.62",-0.05%
17,6,2010,1856.25,"1,856.25","1,856.25","1,856.25",0.14%
18,6,2010,1858.7,"1,858.70","1,858.70","1,858.70",0.13%
21,6,2010,1851.55,"1,851.55","1,851.55","1,851.55",-0.39%
22,6,2010,1822.05,"1,822.05","1,822.05","1,822.05",-1.59%
23,6,2010,1816.65,"1,816.65","1,816.65","1,816.65",-0.30%
24,6,2010,1786.13,"1,786.13","1,786.13","1,786.13",-1.68%
25,6,2010,1791.24,"1,791.24","1,791.24","1,791.24",0.29%
28,6,2010,1787.94,"1,787.94","1,787.94","1,787.94",-0.18%
29,6,2010,1732.55,"1,732.55","1,732.55","1,732.55",-3.10%
30,6,2010,1715.23,"1,715.23","1,715.23","1,715.23",-1.00%
1,7,2010,1709.77,"1,709.77","1,709.77","1,709.77",-0.32%
2,7,2010,1701.86,"1,701.86","1,701.86","1,701.86",-0.46%
6,7,2010,1710.97,"1,710.97","1,710.97","1,710.97",0.54%
7,7,2010,1765.42,"1,765.42","1,765.42","1,765.42",3.18%
8,7,2010,1782.1,"1,782.10","1,782.10","1,782.10",0.94%
9,7,2010,1794.94,"1,794.94","1,794.94","1,794.94",0.72%
12,7,2010,1796.3,"1,796.30","1,796.30","1,796.30",0.08%
13,7,2010,1824.07,"1,824.07","1,824.07","1,824.07",1.55%
14,7,2010,1823.82,"1,823.82","1,823.82","1,823.82",-0.01%
15,7,2010,1826,"1,826.00","1,826.00","1,826.00",0.12%
16,7,2010,1773.43,"1,773.43","1,773.43","1,773.43",-2.88%
19,7,2010,1784.06,"1,784.06","1,784.06","1,784.06",0.60%
20,7,2010,1804.48,"1,804.48","1,804.48","1,804.48",1.14%
21,7,2010,1781.6,"1,781.60","1,781.60","1,781.60",-1.27%
22,7,2010,1821.76,"1,821.76","1,821.76","1,821.76",2.25%
23,7,2010,1836.75,"1,836.75","1,836.75","1,836.75",0.82%
26,7,2010,1857.34,"1,857.34","1,857.34","1,857.34",1.12%
27,7,2010,1855.39,"1,855.39","1,855.39","1,855.39",-0.11%
28,7,2010,1842.66,"1,842.66","1,842.66","1,842.66",-0.69%
29,7,2010,1835.29,"1,835.29","1,835.29","1,835.29",-0.40%
30,7,2010,1835.4,"1,835.40","1,835.40","1,835.40",0.01%
2,8,2010,1875.84,"1,875.84","1,875.84","1,875.84",2.20%
3,8,2010,1866.87,"1,866.87","1,866.87","1,866.87",-0.48%
4,8,2010,1878.81,"1,878.81","1,878.81","1,878.81",0.64%
5,8,2010,1876.51,"1,876.51","1,876.51","1,876.51",-0.12%
6,8,2010,1869.77,"1,869.77","1,869.77","1,869.77",-0.36%
9,8,2010,1880.06,"1,880.06","1,880.06","1,880.06",0.55%
10,8,2010,1868.88,"1,868.88","1,868.88","1,868.88",-0.59%
11,8,2010,1817.13,"1,817.13","1,817.13","1,817.13",-2.77%
12,8,2010,1807.61,"1,807.61","1,807.61","1,807.61",-0.52%
13,8,2010,1800.39,"1,800.39","1,800.39","1,800.39",-0.40%
16,8,2010,1800.7,"1,800.70","1,800.70","1,800.70",0.02%
17,8,2010,1823.18,"1,823.18","1,823.18","1,823.18",1.25%
18,8,2010,1826.14,"1,826.14","1,826.14","1,826.14",0.16%
19,8,2010,1795.24,"1,795.24","1,795.24","1,795.24",-1.69%
20,8,2010,1788.67,"1,788.67","1,788.67","1,788.67",-0.37%
23,8,2010,1781.47,"1,781.47","1,781.47","1,781.47",-0.40%
24,8,2010,1755.65,"1,755.65","1,755.65","1,755.65",-1.45%
25,8,2010,1761.62,"1,761.62","1,761.62","1,761.62",0.34%
26,8,2010,1748.14,"1,748.14","1,748.14","1,748.14",-0.77%
27,8,2010,1777.6,"1,777.60","1,777.60","1,777.60",1.69%
30,8,2010,1751.79,"1,751.79","1,751.79","1,751.79",-1.45%
31,8,2010,1752.55,"1,752.55","1,752.55","1,752.55",0.04%
1,9,2010,1804.46,"1,804.46","1,804.46","1,804.46",2.96%
2,9,2010,1820.98,"1,820.98","1,820.98","1,820.98",0.92%
3,9,2010,1845.1,"1,845.10","1,845.10","1,845.10",1.32%
7,9,2010,1824.05,"1,824.05","1,824.05","1,824.05",-1.14%
8,9,2010,1836.21,"1,836.21","1,836.21","1,836.21",0.67%
9,9,2010,1845.09,"1,845.09","1,845.09","1,845.09",0.48%
10,9,2010,1854.1,"1,854.10","1,854.10","1,854.10",0.49%
13,9,2010,1875.41,"1,875.41","1,875.41","1,875.41",1.15%
14,9,2010,1874.07,"1,874.07","1,874.07","1,874.07",-0.07%
15,9,2010,1880.74,"1,880.74","1,880.74","1,880.74",0.36%
16,9,2010,1880.37,"1,880.37","1,880.37","1,880.37",-0.02%
17,9,2010,1881.93,"1,881.93","1,881.93","1,881.93",0.08%
20,9,2010,1910.6,"1,910.60","1,910.60","1,910.60",1.52%
21,9,2010,1905.74,"1,905.74","1,905.74","1,905.74",-0.25%
22,9,2010,1896.77,"1,896.77","1,896.77","1,896.77",-0.47%
23,9,2010,1880.97,"1,880.97","1,880.97","1,880.97",-0.83%
24,9,2010,1920.84,"1,920.84","1,920.84","1,920.84",2.12%
27,9,2010,1909.98,"1,909.98","1,909.98","1,909.98",-0.57%
28,9,2010,1919.59,"1,919.59","1,919.59","1,919.59",0.50%
29,9,2010,1914.84,"1,914.84","1,914.84","1,914.84",-0.25%
30,9,2010,1908.95,"1,908.95","1,908.95","1,908.95",-0.31%
1,10,2010,1917.42,"1,917.42","1,917.42","1,917.42",0.44%
4,10,2010,1902.15,"1,902.15","1,902.15","1,902.15",-0.80%
5,10,2010,1941.82,"1,941.82","1,941.82","1,941.82",2.09%
6,10,2010,1941.5,"1,941.50","1,941.50","1,941.50",-0.02%
7,10,2010,1938.31,"1,938.31","1,938.31","1,938.31",-0.16%
8,10,2010,1950.18,"1,950.18","1,950.18","1,950.18",0.61%
11,10,2010,1950.47,"1,950.47","1,950.47","1,950.47",0.01%
12,10,2010,1957.92,"1,957.92","1,957.92","1,957.92",0.38%
13,10,2010,1972.08,"1,972.08","1,972.08","1,972.08",0.72%
14,10,2010,1964.9,"1,964.90","1,964.90","1,964.90",-0.36%
15,10,2010,1968.87,"1,968.87","1,968.87","1,968.87",0.20%
18,10,2010,1983.17,"1,983.17","1,983.17","1,983.17",0.73%
19,10,2010,1951.67,"1,951.67","1,951.67","1,951.67",-1.59%
20,10,2010,1972.51,"1,972.51","1,972.51","1,972.51",1.07%
21,10,2010,1976.12,"1,976.12","1,976.12","1,976.12",0.18%
22,10,2010,1980.83,"1,980.83","1,980.83","1,980.83",0.24%
25,10,2010,1985.11,"1,985.11","1,985.11","1,985.11",0.22%
26,10,2010,1985.13,"1,985.13","1,985.13","1,985.13",0.00%
27,10,2010,1980.05,"1,980.05","1,980.05","1,980.05",-0.26%
28,10,2010,1982.45,"1,982.45","1,982.45","1,982.45",0.12%
29,10,2010,1981.59,"1,981.59","1,981.59","1,981.59",-0.04%
1,11,2010,1983.47,"1,983.47","1,983.47","1,983.47",0.10%
2,11,2010,1998.86,"1,998.86","1,998.86","1,998.86",0.78%
3,11,2010,2006.58,"2,006.58","2,006.58","2,006.58",0.39%
4,11,2010,2045.62,"2,045.62","2,045.62","2,045.62",1.95%
5,11,2010,2053.77,"2,053.77","2,053.77","2,053.77",0.40%
8,11,2010,2049.69,"2,049.69","2,049.69","2,049.69",-0.20%
9,11,2010,2033.85,"2,033.85","2,033.85","2,033.85",-0.77%
10,11,2010,2043.16,"2,043.16","2,043.16","2,043.16",0.46%
11,11,2010,2034.48,"2,034.48","2,034.48","2,034.48",-0.42%
12,11,2010,2010.57,"2,010.57","2,010.57","2,010.57",-1.18%
15,11,2010,2008.25,"2,008.25","2,008.25","2,008.25",-0.12%
16,11,2010,1976.26,"1,976.26","1,976.26","1,976.26",-1.59%
17,11,2010,1977,"1,977.00","1,977.00","1,977.00",0.04%
18,11,2010,2007.38,"2,007.38","2,007.38","2,007.38",1.54%
19,11,2010,2012.59,"2,012.59","2,012.59","2,012.59",0.26%
22,11,2010,2009.52,"2,009.52","2,009.52","2,009.52",-0.15%
23,11,2010,1980.89,"1,980.89","1,980.89","1,980.89",-1.42%
24,11,2010,2010.56,"2,010.56","2,010.56","2,010.56",1.50%
26,11,2010,1996.03,"1,996.03","1,996.03","1,996.03",-0.72%
29,11,2010,1993.83,"1,993.83","1,993.83","1,993.83",-0.11%
30,11,2010,1981.84,"1,981.84","1,981.84","1,981.84",-0.60%
1,12,2010,2024.97,"2,024.97","2,024.97","2,024.97",2.18%
2,12,2010,2050.96,"2,050.96","2,050.96","2,050.96",1.28%
3,12,2010,2056.4,"2,056.40","2,056.40","2,056.40",0.26%
6,12,2010,2053.8,"2,053.80","2,053.80","2,053.80",-0.13%
7,12,2010,2054.89,"2,054.89","2,054.89","2,054.89",0.05%
8,12,2010,2063.03,"2,063.03","2,063.03","2,063.03",0.40%
9,12,2010,2071.12,"2,071.12","2,071.12","2,071.12",0.39%
10,12,2010,2083.57,"2,083.57","2,083.57","2,083.57",0.60%
13,12,2010,2084,"2,084.00","2,084.00","2,084.00",0.02%
14,12,2010,2085.93,"2,085.93","2,085.93","2,085.93",0.09%
15,12,2010,2075.29,"2,075.29","2,075.29","2,075.29",-0.51%
16,12,2010,2088.19,"2,088.19","2,088.19","2,088.19",0.62%
17,12,2010,2089.95,"2,089.95","2,089.95","2,089.95",0.08%
20,12,2010,2095.32,"2,095.32","2,095.32","2,095.32",0.26%
21,12,2010,2108.26,"2,108.26","2,108.26","2,108.26",0.62%
22,12,2010,2115.69,"2,115.69","2,115.69","2,115.69",0.35%
23,12,2010,2112.37,"2,112.37","2,112.37","2,112.37",-0.16%
27,12,2010,2113.67,"2,113.67","2,113.67","2,113.67",0.06%
28,12,2010,2115.32,"2,115.32","2,115.32","2,115.32",0.08%
29,12,2010,2117.83,"2,117.83","2,117.83","2,117.83",0.12%
30,12,2010,2114.7,"2,114.70","2,114.70","2,114.70",-0.15%
31,12,2010,2114.29,"2,114.29","2,114.29","2,114.29",-0.02%
3,1,2011,2138.3,"2,138.30","2,138.30","2,138.30",1.14%
4,1,2011,2135.53,"2,135.53","2,135.53","2,135.53",-0.13%
5,1,2011,2146.5,"2,146.50","2,146.50","2,146.50",0.51%
6,1,2011,2142.76,"2,142.76","2,142.76","2,142.76",-0.17%
7,1,2011,2138.81,"2,138.81","2,138.81","2,138.81",-0.18%
10,1,2011,2135.86,"2,135.86","2,135.86","2,135.86",-0.14%
11,1,2011,2143.82,"2,143.82","2,143.82","2,143.82",0.37%
12,1,2011,2163.35,"2,163.35","2,163.35","2,163.35",0.91%
13,1,2011,2159.66,"2,159.66","2,159.66","2,159.66",-0.17%
14,1,2011,2175.68,"2,175.68","2,175.68","2,175.68",0.74%
18,1,2011,2178.72,"2,178.72","2,178.72","2,178.72",0.14%
19,1,2011,2156.97,"2,156.97","2,156.97","2,156.97",-1.00%
20,1,2011,2154.18,"2,154.18","2,154.18","2,154.18",-0.13%
21,1,2011,2159.43,"2,159.43","2,159.43","2,159.43",0.24%
24,1,2011,2172.03,"2,172.03","2,172.03","2,172.03",0.58%
25,1,2011,2172.67,"2,172.67","2,172.67","2,172.67",0.03%
26,1,2011,2181.92,"2,181.92","2,181.92","2,181.92",0.43%
27,1,2011,2186.93,"2,186.93","2,186.93","2,186.93",0.23%
28,1,2011,2147.95,"2,147.95","2,147.95","2,147.95",-1.78%
31,1,2011,2164.4,"2,164.40","2,164.40","2,164.40",0.77%
1,2,2011,2200.54,"2,200.54","2,200.54","2,200.54",1.67%
2,2,2011,2194.94,"2,194.94","2,194.94","2,194.94",-0.25%
3,2,2011,2200.42,"2,200.42","2,200.42","2,200.42",0.25%
4,2,2011,2206.8,"2,206.80","2,206.80","2,206.80",0.29%
7,2,2011,2220.6,"2,220.60","2,220.60","2,220.60",0.63%
8,2,2011,2230.59,"2,230.59","2,230.59","2,230.59",0.45%
9,2,2011,2224.64,"2,224.64","2,224.64","2,224.64",-0.27%
10,2,2011,2226.51,"2,226.51","2,226.51","2,226.51",0.08%
11,2,2011,2239.08,"2,239.08","2,239.08","2,239.08",0.56%
14,2,2011,2244.89,"2,244.89","2,244.89","2,244.89",0.26%
15,2,2011,2237.9,"2,237.90","2,237.90","2,237.90",-0.31%
16,2,2011,2252.3,"2,252.30","2,252.30","2,252.30",0.64%
17,2,2011,2259.42,"2,259.42","2,259.42","2,259.42",0.32%
18,2,2011,2263.79,"2,263.79","2,263.79","2,263.79",0.19%
22,2,2011,2217.35,"2,217.35","2,217.35","2,217.35",-2.05%
23,2,2011,2203.89,"2,203.89","2,203.89","2,203.89",-0.61%
24,2,2011,2202.23,"2,202.23","2,202.23","2,202.23",-0.08%
25,2,2011,2226.05,"2,226.05","2,226.05","2,226.05",1.08%
28,2,2011,2238.55,"2,238.55","2,238.55","2,238.55",0.56%
1,3,2011,2203.31,"2,203.31","2,203.31","2,203.31",-1.57%
2,3,2011,2207.24,"2,207.24","2,207.24","2,207.24",0.18%
3,3,2011,2245.33,"2,245.33","2,245.33","2,245.33",1.73%
4,3,2011,2228.78,"2,228.78","2,228.78","2,228.78",-0.74%
7,3,2011,2210.26,"2,210.26","2,210.26","2,210.26",-0.83%
8,3,2011,2230.4,"2,230.40","2,230.40","2,230.40",0.91%
9,3,2011,2227.7,"2,227.70","2,227.70","2,227.70",-0.12%
10,3,2011,2185.65,"2,185.65","2,185.65","2,185.65",-1.89%
11,3,2011,2201.81,"2,201.81","2,201.81","2,201.81",0.74%
14,3,2011,2188.56,"2,188.56","2,188.56","2,188.56",-0.60%
15,3,2011,2164.06,"2,164.06","2,164.06","2,164.06",-1.12%
16,3,2011,2121.94,"2,121.94","2,121.94","2,121.94",-1.95%
17,3,2011,2150.43,"2,150.43","2,150.43","2,150.43",1.34%
18,3,2011,2159.69,"2,159.69","2,159.69","2,159.69",0.43%
21,3,2011,2192.09,"2,192.09","2,192.09","2,192.09",1.50%
22,3,2011,2184.57,"2,184.57","2,184.57","2,184.57",-0.34%
23,3,2011,2190.96,"2,190.96","2,190.96","2,190.96",0.29%
24,3,2011,2211.42,"2,211.42","2,211.42","2,211.42",0.93%
25,3,2011,2218.42,"2,218.42","2,218.42","2,218.42",0.32%
28,3,2011,2212.32,"2,212.32","2,212.32","2,212.32",-0.27%
29,3,2011,2228.41,"2,228.41","2,228.41","2,228.41",0.73%
30,3,2011,2243.55,"2,243.55","2,243.55","2,243.55",0.68%
31,3,2011,2239.44,"2,239.44","2,239.44","2,239.44",-0.18%
1,4,2011,2250.58,"2,250.58","2,250.58","2,250.58",0.50%
4,4,2011,2251.64,"2,251.64","2,251.64","2,251.64",0.05%
5,4,2011,2251.26,"2,251.26","2,251.26","2,251.26",-0.02%
6,4,2011,2257.11,"2,257.11","2,257.11","2,257.11",0.26%
7,4,2011,2253.76,"2,253.76","2,253.76","2,253.76",-0.15%
8,4,2011,2244.74,"2,244.74","2,244.74","2,244.74",-0.40%
11,4,2011,2238.51,"2,238.51","2,238.51","2,238.51",-0.28%
12,4,2011,2221.12,"2,221.12","2,221.12","2,221.12",-0.78%
13,4,2011,2221.77,"2,221.77","2,221.77","2,221.77",0.03%
14,4,2011,2221.99,"2,221.99","2,221.99","2,221.99",0.01%
15,4,2011,2230.7,"2,230.70","2,230.70","2,230.70",0.39%
18,4,2011,2206.15,"2,206.15","2,206.15","2,206.15",-1.10%
19,4,2011,2218.86,"2,218.86","2,218.86","2,218.86",0.58%
20,4,2011,2248.9,"2,248.90","2,248.90","2,248.90",1.35%
21,4,2011,2260.84,"2,260.84","2,260.84","2,260.84",0.53%
25,4,2011,2257.24,"2,257.24","2,257.24","2,257.24",-0.16%
26,4,2011,2277.51,"2,277.51","2,277.51","2,277.51",0.90%
27,4,2011,2292.13,"2,292.13","2,292.13","2,292.13",0.64%
28,4,2011,2300.46,"2,300.46","2,300.46","2,300.46",0.36%
29,4,2011,2305.76,"2,305.76","2,305.76","2,305.76",0.23%
2,5,2011,2301.72,"2,301.72","2,301.72","2,301.72",-0.18%
3,5,2011,2293.95,"2,293.95","2,293.95","2,293.95",-0.34%
4,5,2011,2278.63,"2,278.63","2,278.63","2,278.63",-0.67%
5,5,2011,2258.08,"2,258.08","2,258.08","2,258.08",-0.90%
6,5,2011,2266.97,"2,266.97","2,266.97","2,266.97",0.39%
9,5,2011,2277.3,"2,277.30","2,277.30","2,277.30",0.46%
10,5,2011,2295.72,"2,295.72","2,295.72","2,295.72",0.81%
11,5,2011,2271.47,"2,271.47","2,271.47","2,271.47",-1.06%
12,5,2011,2282.84,"2,282.84","2,282.84","2,282.84",0.50%
13,5,2011,2264.52,"2,264.52","2,264.52","2,264.52",-0.80%
16,5,2011,2250.61,"2,250.61","2,250.61","2,250.61",-0.61%
17,5,2011,2250.35,"2,250.35","2,250.35","2,250.35",-0.01%
18,5,2011,2270.57,"2,270.57","2,270.57","2,270.57",0.90%
19,5,2011,2275.71,"2,275.71","2,275.71","2,275.71",0.23%
20,5,2011,2258.21,"2,258.21","2,258.21","2,258.21",-0.77%
23,5,2011,2231.31,"2,231.31","2,231.31","2,231.31",-1.19%
24,5,2011,2229.49,"2,229.49","2,229.49","2,229.49",-0.08%
25,5,2011,2236.75,"2,236.75","2,236.75","2,236.75",0.33%
26,5,2011,2246.13,"2,246.13","2,246.13","2,246.13",0.42%
27,5,2011,2255.74,"2,255.74","2,255.74","2,255.74",0.43%
31,5,2011,2279.66,"2,279.66","2,279.66","2,279.66",1.06%
1,6,2011,2227.96,"2,227.96","2,227.96","2,227.96",-2.27%
2,6,2011,2225.36,"2,225.36","2,225.36","2,225.36",-0.12%
3,6,2011,2203.81,"2,203.81","2,203.81","2,203.81",-0.97%
6,6,2011,2180.14,"2,180.14","2,180.14","2,180.14",-1.07%
7,6,2011,2178.15,"2,178.15","2,178.15","2,178.15",-0.09%
8,6,2011,2169.5,"2,169.50","2,169.50","2,169.50",-0.40%
